text,sarcastic
we hit 17% of americans fully vaccinated in case anyone was wondering,0
fun fact: earth day started in santa barbara,0
my friends prof really monetized her lectures on youtube 🤣,0
Gods playing games today. Makin it 68 degrees but 1000% humidity. Smh,0
"If you are a grown adult and you are riding a razor scooter around, please grow up. Best regards",0
Good morning to everyone except Tristan Thompson and Jordyn Woods,0
'but that's different' is never a valid argument,0
really not taking this 'university in lockdown' thing seriously,0
Sometimes I forget giraffes exist 😳 I meannnnn... wtf is they,0
@dumbdotcomm no fr like..the mental strain we go through... and it's also the fact that a lot of these nurses we have to work with either take our free labor for granted by treating us as their personal aide or treat us like dirt ain't right or fair.....,0
"taking a social media cleanse 
deuces ✌🏾",0
@dumbdotcomm u did such a good job the last time!! I can always reteach u 😌,0
why are salads so expensive?!It's like I'm being punished for tryna eat healthy...,0
I put on work out clothes then lay on my bed and watch Netflix,0
"bye Obama, luv u",0
I have never missed something as much as I miss the soy milk machine at the dining hall,0
Wow the realization that I now never have to take a language class ever again just hit me and I feel like I could float on a cloud with that weight off my shoulders,0
By the way Rutgers furloughed their emergency services workers but not the athletic trainers or police. Make it make sense.,0
@Azuliblancos @Herring1967 I think about Blue Rat whenever I see an energy drink: 'All the energy of a rat... in a can'.,0
@radiox After I hurt my back I found out I'd been getting out of bed wrong. I'd literally be better off staying in bed,0
@radiox Bringing together 2 of the best things in life: tea and The Maccabees - Young Lyons,0
@markbishopuk @DrPragyaAgarwal They are legally entitled to ask for asylum.,0
You can help protect Hossein and Arman. Join me and @AmnestyUK in calling on Iran to halt the executions now https://t.co/Sni2E0qOm6,0
Just ordered the 'Sea-Lover's Sharing menu' for a family celebration next week - looks amazing! https://t.co/x2zfDAWgiM,0
"am i the only one who gets ""tomorrow"" confused with ""tomato""",0
"one time i lost a tooth in a bowl of lucky charms and then thought it was a marshmellow, bit into it, and cracked another tooth",0
i almost forgot to tweet about jason bateman today,0
"Ya know, I missed a lot of things during Covid, but movie theater popcorn might top the list.",0
"Okay, well nice of 2020 to bless us with the gift of great sports team names - The Kraken and the Washington Football Team 😂😂😂",0
"The people who throw around the term “snowflake” as an insult are, in fact, the biggest snowflakes. Looking at you @realDonaldTrump",0
"Mom: Jack, do you have a a lot of homework tonight?
Jack: I finished it all in school

God I miss those days",0
"3 classes down, 2 more to go and then I'm halfway finished college 😳",0
"Just watched the very last episode of the office for the first time. Now I'm just sitting here, contemplating life.",0
"@toxx_i @cjafterdark If you say grâce like ""gra"", you actually end up saying coup de gras which means blow/stroke/hit of fat",0
RUBY MOTHERFUCKING SOHO IS THE NUMBER ONE CONTENDER #AEWAllOut,0
Love how Kingston just ripped the buckle pad off #AEWAllOut,0
"My brain: ok you have 3 things to do 

My anxiety: ok you have 30 things to do",0
The tiktok fyp knows me better than I know myself,0
I refused free donuts and cocoa at work this morning and have been thinking about it ever since,0
"Your family just escaped war, bloodshed, and devastation. #Trump's bigotry sent you back to face persecution. #US https://t.co/CFogfvsQjn",0
A message to all Muslims and Refugees: I'm sorry for how my country is treating you. You are only human. #RefugeesDetained #Trump #rt,0
For so long Americans condemned greedy businessmen but made that their sole reason to elect #Trump. #POTUS #Greed,0
I refuse to work under someone for the rest of my life. I WILL have my own business and be my OWN boss. ✨Speaking it into existence✨,0
I just wanna know why God couldn't have given me just a little bit of titty..???,0
"@tineyaaa You're right, I should be grateful for you at least",0
Yo does anyone know how parking spots are assigned for painting??,0
My ears are ringing so badly rn,0
I felt like a wet dog after tonight 😂🐶,0
Breaking news: @Cristiano is going back to @ManUtd. Wow! Just Wow. What a  signing. What a transfer window for United. What a home coming. Love it.,0
I hope the #COVIDIOTS and #antivaxxers are watching this brutal episode of Ambulance @BBCOne,0
Little NTA rundown coming at you,0
"Well, my vaccinated therapist tested positive for Covid.  Hope she's okay and hope my mental health hangs on for 10 extra days.",0
"@JoJoFromJerz My mother in law says “grandma-great” instead of “great-grandma.”  Among many other mispronunciations, but that one came to mind first.",0
@BeschlossDC I stayed home sick from elementary school and watched it at my grandma's house.  I don't think I understood exactly what happened and that it was such a tragedy.,0
why is it so hard to find tshirts with cool wizards on them,0
bought some index cards and a 3 ring binder the other day just so i could feel alive,0
"underwater uber, also known as scuber",0
"I'm glad I downloaded tiktok, it brings me back to the good ol days of vine 🥰",0
I wish I had a green thumb,0
I miss wearing makeup,0
WTF is Tim Horton's?,0
Bro Drake thinks about Rihanna everyday,0
Answer me this: how does my 2014 mac book pro just come back to life?,0
"Are apps actually ready for ARM based Apple Macs? (MiCrOSoFt OfFiCe?) #AppleEvent 

Anyway I'm taking suggestions on what new PC to get 😝",0
"Can anyone enlighten me as to what is near Imperial Wharf on the Overground such that a lot of people alight in the AM peak and board in the PM? Didn't know there were offices there, thought it was residential?",0
"Good deed for the day:

Keeping extra water bottles from work and giving them to people needing it on the tube 🚰",0
thank you basketball for the last 10 years and memories with my best friends. thanks to everyone who supported us from 3rd grade to senior year and thanks to the coaches who dealt with us :) one of the hardest goodbyes but so grateful for this sport💛 #TogetherWe @AquinasGbb https://t.co/tNxtm8vG4O,0
THAT'S MY BEST FRIEND♥️♥️ https://t.co/Ye6dBqiN2v,0
thanks to everyone for all the love and support!!! so blessed to have this opportunity!  officially a mustang!! #stanggang @Mside_Softball @AquinasNation https://t.co/8eqyrglBCf,0
“Dad where did you watch the World Cup in 1966?” “I watched it on my own in my bedroom with a pigeon”,0
Delaying June 21st is entirely Boris Johnson's fault for not responding to the Indian variant quickly and keeping the boarders open and we mustn't forget that. This was entirely preventable.,0
HARRY WON A GRAMMY,0
michael bublé just puts me in such a mood 😍,0
someone get on a plane with me and lets just tour someplace for like 4 days please,0
sadly the only reason i stop making tiktoks is because my phone is about to die....,0
"i love dolly parton. that's all i have to say today, thanks.",0
the time is currently 00:24 and the single thing rattling around in my brain is the noise those door stoppers make. you know the one,0
my cat always sleeps on the very edge of the bed even when i invite him up for cuddles. he so polite 🥲,0
"I claimed spy. Was I?
I was a spy the whole time. 
And I never lied.",0
It makes me sad to think that I'll graduate from high school and never see any of my friends ever again,0
"Don't worry, even if you weren't born 60+ years ago, that doesn't mean you can't still be a Boomer.",0
@dyIanobrins 💙,0
@sonofsama1 @BoqorofCeel U got more than me🥺,0
@sonofsama1 @Santandave1 It ain't funny it's heartbreaking🥺,0
happy birthday mols!! thanks for being such a fun person I love you bunches💖💖 @guinnmolli,0
happy birthday pretty! hope it's great&lt;3 @jada_kaufman,0
happy birthday gorgeous! have an amazing day i love you!!💓💓 @gracekennardd,0
Can't put into words how buzzing I am that #LineOfDuty is back,0
Don't understand the scoring on #AllStarMusicals ? How has everyone got 10s apart from Barney? His was the best so far by quite a bit,0
I just wanna have the same love for life as Phil from Modern Family is that too much to ask,0
"Doggo owners have started walking the dogs around the technology park I work on &amp; I can see them all from my desk. 

This is the only positive of working from the office",0
Not Noah trending in auto racing cause Hamilton thought he parted the Red Sea 😭😭😭😭😭,0
"It's my last full week of working from home 😣
Now it's almost here, I don't think I'm ready to go back to the office",0
